"VARIANT","REGION","HABPVR","PVCODE","PVREF"
"SO",6,"","CHS423","612"
"SO",6,"","CHS423","639"
"SO",6,"","CHS423","648"
"SO",6,"","CHS5","639"
"SO",6,"","CHS511","616"
"SO",6,"","CHS511","639"
"SO",6,"","CHS512","618"
"SO",6,"","CHS512","639"
"SO",6,"","CHS513","621"
"SO",6,"","CHS513","639"
"SO",6,"","CHS514","636"
"SO",6,"","CHS514","639"
"SO",6,"","CHS521","612"
"SO",6,"","CHS521","639"
"SO",6,"","CHS521","648"
"SO",6,"","CHS522","614"
"SO",6,"","CHS522","639"
"SO",6,"CDS612","CHS522","647"
"SO",6,"","CHS523","614"
"SO",6,"","CHS523","639"
"SO",6,"","CHS524","613"
"SO",6,"","CHS524","639"
"SO",6,"CDS612","CHS525","647"
"SO",6,"","CHS6","639"
"SO",6,"","CHS609","641"
"SO",6,"","CHS610","612"
"SO",6,"","CHS610","639"
"SO",6,"CDS612","CHS610","648"
"SO",6,"","CHS611","614"
"SO",6,"","CHS611","639"
"SO",6,"CDS612","CHS611","647"
"SO",6,"","CHS612","614"
"SO",6,"","CHS612","639"
"SO",6,"","CHS613","613"
"SO",6,"","CHS613","614"
"SO",6,"","CHS613","639"
"SO",6,"","CHS613","647"
"SO",6,"","CHS614","613"
"SO",6,"","CHS614","614"
"SO",6,"","CHS614","639"
"SO",6,"","CHS614","647"
"SO",6,"","CHS615","613"
"SO",6,"","CHS615","614"
"SO",6,"","CHS615","616"
"SO",6,"","CHS615","639"
"SO",6,"","CHS615","647"
"SO",6,"","CHS616","648"
"SO",6,"","CHS616","650"
"SO",6,"","CHS621","618"
"SO",6,"","CHS621","621"
"SO",6,"","CHS621","639"
"SO",6,"","CHS622","618"
"SO",6,"","CHS622","621"
"SO",6,"","CHS622","639"
"SO",6,"","CHS623","618"
"SO",6,"","CHS623","639"
"SO",6,"","CHS624","618"
"SO",6,"","CHS624","639"
"SO",6,"","CHS625","621"
"SO",6,"","CHS625","639"
"SO",6,"","CHS626","621"
"SO",6,"","CHS626","639"
"SO",6,"","CHS7","639"
"SO",6,"","CHS711","627"
"SO",6,"","CHS711","639"
"SO",6,"","CHS8","639"
"SO",6,"","CHS821","641"
"SO",6,"","CHSC","639"
"SO",6,"","CHSD","639"
"SO",6,"","CHSF","639"
"SO",6,"","CHSM","639"
"SO",6,"","CHZ412","639"
"SO",6,"","CHZ612","639"
"SO",6,"CPC211","CJ","639"
"SO",6,"CPC211","CJC0","639"
"SO",6,"","CJC1","640"
"SO",6,"CPC211","CJG0","639"
"SO",6,"CPC211","CJG1","602"
"SO",6,"CPC211","CJG1","639"
"SO",6,"CPC211","CJG111","602"
"SO",6,"CPC211","CJG111","604"
"SO",6,"CPC211","CJG111","615"
"SO",6,"CPC211","CJG111","622"
"SO",6,"CPC211","CJG111","639"
"SO",6,"CPC211","CJG111","640"
"SO",6,"CPC211","CJG112","602"
"SO",6,"CPC211","CJG112","639"
"SO",6,"CPC211","CJG113","640"
"SO",6,"CPC211","CJG2","602"
"SO",6,"CPC211","CJG2","639"
"SO",6,"CPC211","CJRR","639"
"SO",6,"CPC211","CJRS","639"
"SO",6,"CPC211","CJRX","639"
"SO",6,"CPC211","CJS0","639"
"SO",6,"CPC211","CJS1","622"
"SO",6,"CPC211","CJS1","639"
"SO",6,"CPC211","CJS1","640"
"SO",6,"CPC211","CJS111","604"
"SO",6,"CPC211","CJS111","639"
"SO",6,"CPC211","CJS111","640"
"SO",6,"CPC211","CJS112","605"
"SO",6,"CPC211","CJS112","639"
"SO",6,"CPC211","CJS112","640"
"SO",6,"CPC211","CJS2","622"
"SO",6,"CPC211","CJS2","639"
"SO",6,"CPC211","CJS2","640"
"SO",6,"CPC211","CJS211","604"
"SO",6,"CPC211","CJS211","639"
"SO",6,"CPC211","CJS211","640"
"SO",6,"CPC211","CJS212","610"
"SO",6,"CPC211","CJS212","639"
"SO",6,"CPC211","CJS213","610"
"SO",6,"CPC211","CJS213","639"
"SO",6,"CPC211","CJS221","602"
"SO",6,"CPC211","CJS221","639"
"SO",6,"CPC211","CJS222","602"
"SO",6,"CPC211","CJS222","639"
"SO",6,"CPC211","CJS223","602"
"SO",6,"CPC211","CJS223","639"
"SO",6,"CPC211","CJS224","602"
"SO",6,"CPC211","CJS224","639"
"SO",6,"CPC211","CJS225","602"
"SO",6,"CPC211","CJS225","639"
"SO",6,"CPC211","CJS226","610"
"SO",6,"CPC211","CJS226","639"
"SO",6,"CPC211","CJS231","610"
"SO",6,"CPC211","CJS231","639"
"SO",6,"CPC211","CJS232","610"
"SO",6,"CPC211","CJS232","639"
"SO",6,"CPC211","CJS236","602"
"SO",6,"CPC211","CJS236","639"
"SO",6,"CPC211","CJS291","610"
"SO",6,"CPC211","CJS291","639"
"SO",6,"CPC211","CJS292","610"
"SO",6,"CPC211","CJS292","639"
"SO",6,"CPC211","CJS3","602"
"SO",6,"CPC211","CJS3","639"
"SO",6,"CPC211","CJS311","611"
"SO",6,"CPC211","CJS311","639"
"SO",6,"CPC211","CJS321","622"
"SO",6,"CPC211","CJS321","639"
"SO",6,"CPC211","CJS321","640"
"SO",6,"CPC211","CJS4","622"
"SO",6,"CPC211","CJS4","639"
"SO",6,"CPC211","CJS41","640"
"SO",6,"CPC211","CJS42","640"
"SO",6,"CPC211","CJS5","640"
"SO",6,"CPC211","CJS8","622"
"SO",6,"CPC211","CJS8","639"
"SO",6,"CPC211","CJS8","640"
"SO",6,"CPC211","CJS811","604"
"SO",6,"CPC211","CJS811","639"
"SO",6,"CPC211","CJS811","640"
"SO",6,"CPC211","CJSB","639"
"SO",6,"CPC211","CJSB11","610"
"SO",6,"CPC211","CJSB11","639"
"SO",6,"CLF111","CL","639"
"SO",6,"CLF111","CLC0","639"
"SO",6,"CLF111","CLC1","639"
"SO",6,"CLC111","CLC111","605"
"SO",6,"CLC111","CLC111","639"
"SO",6,"CLC112","CLC112","605"
"SO",6,"CLC112","CLC112","639"
"SO",6,"CLF111","CLC2","639"
"SO",6,"","CLC201","642"
"SO",6,"CLF111","CLC3","639"
"SO",6,"CLF111","CLC4","639"
"SO",6,"CLF111","CLC5","639"
"SO",6,"CLF111","CLC521","641"
"SO",6,"","CLC601","642"
"SO",6,"CLF111","CLC721","641"
"SO",6,"CLF111","CLF0","639"
"SO",6,"CLF111","CLF1","639"
"SO",6,"CLF111","CLF111","606"
"SO",6,"CLF111","CLF111","639"
"SO",6,"CLF111","CLF211","615"
"SO",6,"CLF111","CLF211","639"
"SO",6,"CLF111","CLF211","640"
"SO",6,"CLG315","CLG0","639"
"SO",6,"CLG315","CLG1","639"
"SO",6,"CLG315","CLG11","640"
"SO",6,"CLG315","CLG111","639"
"SO",6,"CLG315","CLG2","622"
"SO",6,"CLG315","CLG2","639"
"SO",6,"CLG315","CLG21","640"
"SO",6,"CLG315","CLG211","604"
"SO",6,"CLG315","CLG211","639"
"SO",6,"CLG315","CLG211","640"
"SO",6,"CLG315","CLG3","639"
"SO",6,"CLG311","CLG311","611"
"SO",6,"CLG311","CLG311","639"
"SO",6,"CLG315","CLG312","639"
"SO",6,"CLG313","CLG313","611"
"SO",6,"CLG313","CLG313","639"
"SO",6,"CLG314","CLG314","611"
"SO",6,"CLG314","CLG314","639"
"SO",6,"CLG315","CLG315","605"
"SO",6,"CLG315","CLG315","639"
"SO",6,"CLG315","CLG321","639"
"SO",6,"CLG315","CLG322","640"
"SO",6,"CLG315","CLG4","639"
"SO",6,"CLG411","CLG411","611"
"SO",6,"CLG411","CLG411","639"
"SO",6,"CLG412","CLG412","611"
"SO",6,"CLG412","CLG412","639"
"SO",6,"CLG413","CLG413","611"
"SO",6,"CLG413","CLG413","639"
"SO",6,"CLG415","CLG415","605"
"SO",6,"CLG415","CLG415","639"
"SO",6,"CLH111","CLH0","639"
"SO",6,"CLH111","CLH1","639"
"SO",6,"CLH111","CLH111","605"
"SO",6,"CLH111","CLH111","639"
"SO",6,"CLF111","CLM0","639"
"SO",6,"CLM111","CLM1","639"
"SO",6,"","CLM101","642"
"SO",6,"CLM111","CLM111","611"
"SO",6,"CLM111","CLM111","639"
"SO",6,"CLM112","CLM112","617"
"SO",6,"CLM112","CLM112","624"
"SO",6,"CLM112","CLM112","639"
"SO",6,"CLM112","CLM112","640"
"SO",6,"CLM113","CLM113","617"
"SO",6,"CLM113","CLM113","639"
"SO",6,"CLM114","CLM114","617"
"SO",6,"CLM114","CLM114","624"
"SO",6,"CLM114","CLM114","639"
"SO",6,"CLM114","CLM114","640"
"SO",6,"CLM114","CLM115","624"
"SO",6,"CLM114","CLM115","639"
"SO",6,"CLM114","CLM115","640"
"SO",6,"CLM114","CLM116","640"
"SO",6,"CLM114","CLM117","640"
"SO",6,"CLM114","CLM118","640"
"SO",6,"CLM114","CLM2","639"
"SO",6,"CLM211","CLM211","611"
"SO",6,"CLM211","CLM211","617"
"SO",6,"CLM211","CLM211","639"
"SO",6,"CLM111","CLM3","639"
"SO",6,"CLM111","CLM311","611"
"SO",6,"CLM311","CLM311","617"
"SO",6,"CLM311","CLM311","639"
"SO",6,"CLM312","CLM312","617"
"SO",6,"CLM312","CLM312","639"
"SO",6,"CLM313","CLM313","617"
"SO",6,"CLM313","CLM313","639"
"SO",6,"CLM314","CLM314","617"
"SO",6,"CLM314","CLM314","639"
"SO",6,"CLM411","CLM411","611"
"SO",6,"CLM411","CLM411","639"
"SO",6,"CLF111","CLM511","640"
"SO",6,"CLF111","CLM9","639"
"SO",6,"CLM911","CLM911","617"
"SO",6,"CLM911","CLM911","639"
"SO",6,"CLF111","CLRR","639"
"SO",6,"CLF111","CLRS","639"
"SO",6,"CLF111","CLRX","639"
"SO",6,"CLM311","CLS0","639"
"SO",6,"CLS112","CLS1","639"
"SO",6,"CLS112","CLS111","611"
"SO",6,"CLS112","CLS111","639"
"SO",6,"CLS112","CLS112","611"
"SO",6,"CLS112","CLS112","639"
"SO",6,"CLS112","CLS2","639"
"SO",6,"CLS211","CLS211","611"
"SO",6,"CLS211","CLS211","639"
"SO",6,"CLS212","CLS212","611"
"SO",6,"CLS212","CLS212","639"
"SO",6,"CLS213","CLS213","611"
"SO",6,"CLS213","CLS213","639"
"SO",6,"CLS214","CLS214","611"
"SO",6,"CLS214","CLS214","639"
"SO",6,"CLS215","CLS215","611"
"SO",6,"CLS215","CLS215","639"
"SO",6,"CLS216","CLS216","611"
"SO",6,"CLS216","CLS216","639"
"SO",6,"CLS311","CLS3","639"
"SO",6,"","CLS301","642"
"SO",6,"CLS311","CLS311","611"
"SO",6,"CLS311","CLS311","639"
"SO",6,"CLS412","CLS4","622"
"SO",6,"CLS412","CLS4","639"
"SO",6,"CLS412","CLS411","604"
"SO",6,"CLS412","CLS411","639"
"SO",6,"CLS412","CLS411","640"
"SO",6,"CLS412","CLS412","611"
"SO",6,"CLS412","CLS412","639"
"SO",6,"CLS413","CLS413","606"
"SO",6,"CLS413","CLS413","639"
"SO",6,"CLS414","CLS414","606"
"SO",6,"CLS414","CLS414","639"
"SO",6,"CLS414","CLS415","615"
"SO",6,"CLS414","CLS415","628"
"SO",6,"CLS414","CLS415","639"
"SO",6,"CLS414","CLS415","640"
"SO",6,"CLG315","CLS416","622"
"SO",6,"CLG315","CLS416","628"
"SO",6,"CLG315","CLS416","639"
"SO",6,"CLG315","CLS416","640"
"SO",6,"CLG315","CLS417","640"
"SO",6,"CLS414","CLS418","640"
"SO",6,"CLS414","CLS421","639"
"SO",6,"CLS414","CLS422","639"
"SO",6,"CLS414","CLS5","622"
"SO",6,"CLS414","CLS5","639"
"SO",6,"CLS414","CLS5","640"
"SO",6,"CLS414","CLS511","604"
"SO",6,"CLS414","CLS511","639"
"SO",6,"CLS414","CLS511","640"
"SO",6,"CLS414","CLS512","640"
"SO",6,"CLS414","CLS513","640"
"SO",6,"CLS414","CLS514","640"
"SO",6,"CLS414","CLS515","615"
"SO",6,"CLS414","CLS515","628"
"SO",6,"CLS414","CLS515","639"
"SO",6,"CLS414","CLS515","640"
"SO",6,"CLS414","CLS516","640"
"SO",6,"CLS414","CLS519","640"
"SO",6,"CLS414","CLS521","627"
"SO",6,"CLS414","CLS521","639"
"SO",6,"CLS414","CLS531","641"
"SO",6,"CLS414","CLS57","640"
"SO",6,"CLS414","CLS58","640"
"SO",6,"CLS414","CLS6","622"
"SO",6,"CLS414","CLS6","639"
"SO",6,"","CLS8","639"
"SO",6,"","CLS811","634"
"SO",6,"","CLS811","639"
"SO",6,"","CLS812","634"
"SO",6,"","CLS812","639"
"SO",6,"","CLS821","634"
"SO",6,"","CLS821","639"
"SO",6,"","CLS822","634"
"SO",6,"","CLS822","639"
"SO",6,"","CLS823","634"
"SO",6,"","CLS823","639"
"SO",6,"CLS414","CLS831","634"
"SO",6,"CLS414","CLS831","639"
"SO",6,"CLS414","CLS832","642"
"SO",6,"CLS911","CLS911","611"
"SO",6,"CLS911","CLS911","639"
"SO",6,"CLS414","CLSM","639"
"SO",6,"CLS311","CLX104","639"
"SO",6,"CLS311","CLX120","639"
"SO",6,"CLS311","CLX204","639"
"SO",6,"CLS311","CLX220","639"
"SO",6,"CLS311","CLX320","639"
"SO",6,"CLS311","CLX420","639"
"SO",6,"CLS311","CLX520","639"
"SO",6,"CMS111","CM","639"
"SO",6,"CMS111","CMC0","639"
"SO",6,"CMS111","CMC1","639"
"SO",6,"CMS111","CMC151","603"
"SO",6,"CMS111","CMC151","639"
"SO",6,"CMS111","CMC2","639"
"SO",6,"CMS111","CMC221","641"
"SO",6,"CMS111","CMC222","641"
"SO",6,"CMS111","CMC3","639"
"SO",6,"CMS111","CMC311","635"
"SO",6,"CMS111","CMC311","639"
"SO",6,"CMS111","CMC312","635"
"SO",6,"CMS111","CMC312","639"
"SO",6,"CMS111","CMC313","635"
"SO",6,"CMS111","CMC313","639"
"SO",6,"CMS111","CMF0","639"
"SO",6,"CMS111","CMF021","641"
"SO",6,"CMS111","CMF1","639"
"SO",6,"CMS111","CMF111","635"
"SO",6,"CMS111","CMF111","639"
"SO",6,"CMS111","CMF121","632"
"SO",6,"CMS111","CMF121","639"
"SO",6,"CMS111","CMF131","626"
"SO",6,"CMS111","CMF131","639"
"SO",6,"CMS111","CMF2","639"
"SO",6,"CMS111","CMF250","621"
"SO",6,"CMS111","CMF250","639"
"SO",6,"CMS111","CMF251","621"
"SO",6,"CMS111","CMF251","639"
"SO",6,"CMS111","CMF3","639"
"SO",6,"CMS111","CMFC","639"
"SO",6,"CMS111","CMG0","639"
"SO",6,"CMS111","CMG1","639"
"SO",6,"CMS111","CMG2","639"
"SO",6,"CMS111","CMG211","616"
"SO",6,"CMS111","CMG211","639"
"SO",6,"CMS111","CMG211","648"
"SO",6,"CMS111","CMG212","647"
"SO",6,"CMS111","CMG212","648"
"SO",6,"CMS111","CMG212","650"
"SO",6,"CMS111","CMG221","626"
"SO",6,"CMS111","CMG221","639"
"SO",6,"CMS111","CMG3","639"
"SO",6,"CMS111","CMRR","639"
"SO",6,"CMS111","CMRS","639"
"SO",6,"CMS111","CMRX","639"
"SO",6,"CMS111","CMS0","639"
"SO",6,"CMS111","CMS1","639"
"SO",6,"CMS111","CMS111","606"
"SO",6,"CMS111","CMS111","611"
"SO",6,"CMS111","CMS111","639"
"SO",6,"CMS111","CMS113","639"
"SO",6,"CMS111","CMS114","607"
"SO",6,"CMS111","CMS114","616"
"SO",6,"CMS111","CMS114","623"
"SO",6,"CMS111","CMS114","639"
"SO",6,"CMS111","CMS115","639"
"SO",6,"CMS111","CMS116","641"
"SO",6,"CMS111","CMS117","647"
"SO",6,"CMS111","CMS117","648"
"SO",6,"CMS111","CMS117","650"
"SO",6,"CMS111","CMS118","647"
"SO",6,"CMS111","CMS118","648"
"SO",6,"CMS111","CMS118","650"
"SO",6,"CMS111","CMS121","626"
"SO",6,"CMS111","CMS121","639"
"SO",6,"CMS111","CMS122","626"
"SO",6,"CMS111","CMS122","639"
"SO",6,"CMS111","CMS131","615"
"SO",6,"CMS111","CMS131","639"
"SO",6,"CMS111","CMS131","640"
"SO",6,"CMS111","CMS141","641"
"SO",6,"CMS111","CMS2","639"
"SO",6,"CMS111","CMS210","608"
"SO",6,"CMS111","CMS210","639"
"SO",6,"CMS111","CMS211","639"
"SO",6,"CMS111","CMS212","639"
"SO",6,"CMS111","CMS213","639"
"SO",6,"CMS111","CMS214","639"
"SO",6,"CMS111","CMS215","639"
"SO",6,"CMS111","CMS216","607"
"SO",6,"CMS111","CMS216","616"
"SO",6,"CMS111","CMS216","623"
"SO",6,"CMS111","CMS216","639"
"SO",6,"CMS111","CMS218","623"
"SO",6,"CMS111","CMS218","639"
"SO",6,"CMS111","CMS219","641"
"SO",6,"CMS111","CMS220","632"
"SO",6,"CMS111","CMS220","639"
"SO",6,"CMS111","CMS221","608"
"SO",6,"CMS111","CMS221","623"
"SO",6,"CMS111","CMS221","639"
"SO",6,"CMS111","CMS223","608"
"SO",6,"CMS111","CMS223","623"
"SO",6,"CMS111","CMS223","639"
"SO",6,"CMS111","CMS224","647"
"SO",6,"","CMS224","648"
"SO",6,"","CMS224","650"
"SO",6,"CMS111","CMS225","647"
"SO",6,"","CMS225","648"
"SO",6,"","CMS225","650"
"SO",6,"CMS111","CMS226","647"
"SO",6,"CMS111","CMS226","648"
"SO",6,"CMS111","CMS226","650"
"SO",6,"CMS111","CMS227","647"
"SO",6,"CMS111","CMS227","648"
"SO",6,"CMS111","CMS227","650"
"SO",6,"CMS111","CMS228","647"
"SO",6,"CMS111","CMS228","648"
"SO",6,"CMS111","CMS228","650"
"SO",6,"CMS111","CMS229","647"
"SO",6,"","CMS229","648"
"SO",6,"","CMS229","650"
"SO",6,"CMS111","CMS231","615"
"SO",6,"CMS111","CMS231","639"
"SO",6,"CMS111","CMS231","640"
"SO",6,"CMS111","CMS241","618"
"SO",6,"CMS111","CMS241","621"
"SO",6,"CMS111","CMS241","639"
"SO",6,"CMS111","CMS242","618"
"SO",6,"CMS111","CMS242","639"
"SO",6,"CMS111","CMS243","618"
"SO",6,"CMS111","CMS243","639"
"SO",6,"CMS111","CMS244","618"
"SO",6,"CMS111","CMS244","621"
"SO",6,"CMS111","CMS244","639"
"SO",6,"CMS111","CMS245","618"
"SO",6,"CMS111","CMS245","621"
"SO",6,"CMS111","CMS245","639"
"SO",6,"CMS111","CMS246","621"
"SO",6,"CMS111","CMS246","639"
"SO",6,"CMS111","CMS250","621"
"SO",6,"CMS111","CMS250","639"
"SO",6,"CMS111","CMS251","621"
"SO",6,"CMS111","CMS251","639"
"SO",6,"CMS111","CMS252","621"
"SO",6,"CMS111","CMS252","639"
"SO",6,"CMS111","CMS253","621"
"SO",6,"CMS111","CMS253","639"
"SO",6,"CMS111","CMS254","621"
"SO",6,"CMS111","CMS254","639"
"SO",6,"CMS111","CMS255","621"
"SO",6,"CMS111","CMS255","639"
"SO",6,"CMS111","CMS256","626"
"SO",6,"CMS111","CMS256","639"
"SO",6,"CMS111","CMS257","626"
"SO",6,"CMS111","CMS257","639"
"SO",6,"CMS111","CMS258","626"
"SO",6,"CMS111","CMS258","639"
"SO",6,"CMS111","CMS259","626"
"SO",6,"CMS111","CMS259","639"
"SO",6,"CMS111","CMS3","639"
"SO",6,"CMS111","CMS311","618"
"SO",6,"CMS111","CMS311","639"
"SO",6,"CMS111","CMS312","618"
"SO",6,"CMS111","CMS312","639"
"SO",6,"CMS111","CMS323","639"
"SO",6,"CMS111","CMS350","621"
"SO",6,"CMS111","CMS350","639"
"SO",6,"CMS111","CMS351","621"
"SO",6,"CMS111","CMS351","639"
"SO",6,"CMS111","CMS352","621"
"SO",6,"CMS111","CMS352","639"
"SO",6,"CMS111","CMS353","621"
"SO",6,"CMS111","CMS353","639"
"SO",6,"CMS111","CMS354","626"
"SO",6,"CMS111","CMS354","639"
"SO",6,"CMS111","CMS355","626"
"SO",6,"CMS111","CMS355","639"
"SO",6,"CMS111","CMS356","626"
"SO",6,"CMS111","CMS356","639"
"SO",6,"CMS111","CMS4","639"
"SO",6,"CMS111","CMS450","621"
"SO",6,"CMS111","CMS450","639"
"SO",6,"CMS111","CMS5","639"
"SO",6,"CMS111","CMS6","639"
"SO",6,"CMS111","CMS611","639"
"SO",6,"CMS111","CMS612","616"
"SO",6,"CMS111","CMS612","623"
"SO",6,"CMS111","CMS612","639"
"SO",6,"CMS111","CMS613","647"
"SO",6,"","CMS613","648"
"SO",6,"","CMS613","650"
"SO",6,"CMS111","CMS621","641"
"SO",6,"CMS111","CMSC","639"
"SO",6,"CDS613","CP","639"
"SO",6,"CDS613","CPC0","639"
"SO",6,"CDS613","CPC1","639"
"SO",6,"CDS613","CPC121","641"
"SO",6,"CDS613","CPC122","641"
"SO",6,"CDS613","CPC123","641"
"SO",6,"CPC211","CPC2","639"
"SO",6,"CPC211","CPC211","605"
"SO",6,"CPC211","CPC211","639"
"SO",6,"CPC211","CPC212","640"
"SO",6,"CDS614","CPC3","639"
"SO",6,"CDS613","CPC4","639"
"SO",6,"CPG212","CPC421","641"
"SO",6,"CPG212","CPC422","641"
"SO",6,"CPG212","CPC423","641"
"SO",6,"CPH311","CPC424","641"
"SO",6,"CPH311","CPC425","641"
"SO",6,"CDS613","CPC5","639"
"SO",6,"CDS614","CPC6","639"
"SO",6,"CDS614","CPC611","635"
"SO",6,"CDS614","CPC611","639"
"SO",6,"CDS614","CPC612","635"
"SO",6,"CDS614","CPC612","639"
"SO",6,"CDS614","CPC613","635"
"SO",6,"CDS614","CPC613","639"
"SO",6,"CDS614","CPC614","635"
"SO",6,"CDS614","CPC614","639"
"SO",6,"CDS614","CPC621","641"
"SO",6,"CDS614","CPF0","639"
"SO",6,"CPF111","CPF111","605"
"SO",6,"CPF111","CPF111","611"
"SO",6,"CPF111","CPF111","639"
"SO",6,"CPF111","CPF121","635"
"SO",6,"CPF111","CPF121","639"
"SO",6,"CPF111","CPF131","635"
"SO",6,"CPS314","CPG0","639"
"SO",6,"CPS314","CPG1","639"
"SO",6,"CPS314","CPG111","604"
"SO",6,"CPS314","CPG111","622"
"SO",6,"CPS314","CPG111","639"
"SO",6,"CPS314","CPG111","640"
"SO",6,"CPG212","CPG112","604"
"SO",6,"CPG212","CPG112","622"
"SO",6,"CPG212","CPG112","639"
"SO",6,"CPG212","CPG112","640"
"SO",6,"CPG212","CPG121","631"
"SO",6,"CPS314","CPG121","632"
"SO",6,"CPS314","CPG121","638"
"SO",6,"CPS314","CPG121","639"
"SO",6,"CPS314","CPG122","631"
"SO",6,"CPG212","CPG122","632"
"SO",6,"CPG212","CPG122","638"
"SO",6,"CPG212","CPG122","639"
"SO",6,"CPG212","CPG123","632"
"SO",6,"CPG212","CPG123","639"
"SO",6,"CPG212","CPG124","639"
"SO",6,"CPG212","CPG131","615"
"SO",6,"CPG212","CPG131","639"
"SO",6,"CPG212","CPG131","640"
"SO",6,"CPS314","CPG132","615"
"SO",6,"CPS314","CPG132","639"
"SO",6,"CPS314","CPG132","640"
"SO",6,"CPG212","CPG133","639"
"SO",6,"CPS314","CPG134","639"
"SO",6,"CPS314","CPG141","626"
"SO",6,"CPS314","CPG141","639"
"SO",6,"CPS314","CPG142","626"
"SO",6,"CPS314","CPG142","639"
"SO",6,"CPS314","CPG151","638"
"SO",6,"CPS314","CPG2","639"
"SO",6,"CPG212","CPG212","611"
"SO",6,"CPG212","CPG212","639"
"SO",6,"CPS314","CPG221","622"
"SO",6,"CPS314","CPG221","639"
"SO",6,"CPS314","CPG221","640"
"SO",6,"CPS314","CPG222","622"
"SO",6,"CPS314","CPG222","639"
"SO",6,"CPS314","CPG222","640"
"SO",6,"CPS314","CPG231","626"
"SO",6,"CPS314","CPG231","639"
"SO",6,"CPS314","CPG3","639"
"SO",6,"CPS314","CPG311","639"
"SO",6,"CPS314","CPG6","639"
"SO",6,"CPS314","CPH0","639"
"SO",6,"CPS314","CPH1","639"
"SO",6,"CPH311","CPH2","639"
"SO",6,"CPH311","CPH211","619"
"SO",6,"CPH311","CPH211","639"
"SO",6,"CPH311","CPH212","619"
"SO",6,"CPH311","CPH212","639"
"SO",6,"CPH311","CPH221","641"
"SO",6,"CPH311","CPH3","639"
"SO",6,"CPH311","CPH311","605"
"SO",6,"CPH311","CPH311","639"
"SO",6,"CPH311","CPH4","639"
"SO",6,"CPS314","CPM0","639"
"SO",6,"CPS314","CPM1","639"
"SO",6,"CPG212","CPM111","604"
"SO",6,"CPG212","CPM111","639"
"SO",6,"CPG212","CPM111","640"
"SO",6,"CPG212","CPM112","624"
"SO",6,"CPG212","CPM112","639"
"SO",6,"CPG212","CPM112","640"
"SO",6,"CPG212","CPRR","639"
"SO",6,"CPG212","CPRS","639"
"SO",6,"CPG212","CPRX","639"
"SO",6,"CPS111","CPS0","639"
"SO",6,"CPS111","CPS1","622"
"SO",6,"CPS111","CPS1","639"
"SO",6,"CPS111","CPS111","606"
"SO",6,"CPS111","CPS111","611"
"SO",6,"CPS111","CPS111","639"
"SO",6,"CPS112","CPS112","611"
"SO",6,"CPS112","CPS112","639"
"SO",6,"CPS121","CPS121","605"
"SO",6,"CPS121","CPS121","639"
"SO",6,"CPS121","CPS131","622"
"SO",6,"CPS121","CPS131","639"
"SO",6,"CPS121","CPS131","640"
"SO",6,"CPS121","CPS132","640"
"SO",6,"CPS211","CPS2","639"
"SO",6,"CPS211","CPS211","605"
"SO",6,"CPS211","CPS211","606"
"SO",6,"CPS211","CPS211","610"
"SO",6,"CPS211","CPS211","611"
"SO",6,"CPS211","CPS211","639"
"SO",6,"CPS212","CPS212","606"
"SO",6,"CPS212","CPS212","611"
"SO",6,"CPS212","CPS212","639"
"SO",6,"CPS213","CPS213","611"
"SO",6,"CPS213","CPS213","639"
"SO",6,"CPS214","CPS214","611"
"SO",6,"CPS214","CPS214","639"
"SO",6,"CPS215","CPS215","611"
"SO",6,"CPS215","CPS215","639"
"SO",6,"CPS216","CPS216","611"
"SO",6,"CPS216","CPS216","639"
"SO",6,"CPS217","CPS217","605"
"SO",6,"CPS217","CPS217","611"
"SO",6,"CPS217","CPS217","639"
"SO",6,"CPS218","CPS218","611"
"SO",6,"CPS218","CPS218","639"
"SO",6,"CPS218","CPS221","604"
"SO",6,"CPS218","CPS221","622"
"SO",6,"CPS218","CPS221","639"
"SO",6,"CPS218","CPS221","640"
"SO",6,"CPS218","CPS222","622"
"SO",6,"CPS218","CPS222","639"
"SO",6,"CPS218","CPS222","640"
"SO",6,"CPS218","CPS223","639"
"SO",6,"CPS218","CPS224","639"
"SO",6,"CPS218","CPS226","622"
"SO",6,"CPS218","CPS226","639"
"SO",6,"CPS218","CPS226","640"
"SO",6,"CPS218","CPS227","631"
"SO",6,"CPS218","CPS227","632"
"SO",6,"CPS218","CPS227","635"
"SO",6,"CPS218","CPS227","638"
"SO",6,"CPS218","CPS227","639"
"SO",6,"CPS218","CPS228","631"
"SO",6,"CPS218","CPS228","635"
"SO",6,"CPS218","CPS228","639"
"SO",6,"CPS218","CPS229","631"
"SO",6,"CPS218","CPS229","640"
"SO",6,"CPS218","CPS231","615"
"SO",6,"CPS218","CPS231","639"
"SO",6,"CPS218","CPS231","640"
"SO",6,"CPS314","CPS232","622"
"SO",6,"CPS314","CPS232","639"
"SO",6,"CPS314","CPS232","640"
"SO",6,"CPS314","CPS233","622"
"SO",6,"CPS314","CPS233","639"
"SO",6,"CPS314","CPS233","640"
"SO",6,"CPS314","CPS234","622"
"SO",6,"CPS314","CPS234","639"
"SO",6,"CPS314","CPS234","640"
"SO",6,"CPS311","CPS241","626"
"SO",6,"CPS311","CPS241","639"
"SO",6,"CPS314","CPS3","639"
"SO",6,"CPS311","CPS311","611"
"SO",6,"CPS311","CPS311","639"
"SO",6,"CPS312","CPS312","611"
"SO",6,"CPS312","CPS312","639"
